"marca_tiempo";"hora_solar";"ocupantes_conteo_robus3";"temperatura_exterior";"temperatura_interior";"energia_agua_refrigerada";"radiacion_global_fachada";"marca_tiempo_1";"marca_tiempo_2";"marca_tiempo_3";"marca_tiempo_4";"marca_tiempo_5";"marca_tiempo_6";"marca_tiempo_7";"marca_tiempo_8";"marca_tiempo_9";"marca_tiempo_10";"marca_tiempo_11";"marca_tiempo_12";"hora_solar_1";"hora_solar_2";"hora_solar_3";"hora_solar_4";"hora_solar_5";"hora_solar_6";"hora_solar_7";"hora_solar_8";"hora_solar_9";"hora_solar_10";"hora_solar_11";"hora_solar_12";"ocupantes_conteo_robus3_1";"ocupantes_conteo_robus3_2";"ocupantes_conteo_robus3_3";"ocupantes_conteo_robus3_4";"ocupantes_conteo_robus3_5";"ocupantes_conteo_robus3_6";"ocupantes_conteo_robus3_7";"ocupantes_conteo_robus3_8";"ocupantes_conteo_robus3_9";"ocupantes_conteo_robus3_10";"ocupantes_conteo_robus3_11";"ocupantes_conteo_robus3_12";"temperatura_exterior_1";"temperatura_exterior_2";"temperatura_exterior_3";"temperatura_exterior_4";"temperatura_exterior_5";"temperatura_exterior_6";"temperatura_exterior_7";"temperatura_exterior_8";"temperatura_exterior_9";"temperatura_exterior_10";"temperatura_exterior_11";"temperatura_exterior_12";"temperatura_interior_1";"temperatura_interior_2";"temperatura_interior_3";"temperatura_interior_4";"temperatura_interior_5";"temperatura_interior_6";"temperatura_interior_7";"temperatura_interior_8";"temperatura_interior_9";"temperatura_interior_10";"temperatura_interior_11";"temperatura_interior_12";"energia_agua_refrigerada_1";"energia_agua_refrigerada_2";"energia_agua_refrigerada_3";"energia_agua_refrigerada_4";"energia_agua_refrigerada_5";"energia_agua_refrigerada_6";"energia_agua_refrigerada_7";"energia_agua_refrigerada_8";"energia_agua_refrigerada_9";"energia_agua_refrigerada_10";"energia_agua_refrigerada_11";"energia_agua_refrigerada_12";"radiacion_global_fachada_1";"radiacion_global_fachada_2";"radiacion_global_fachada_3";"radiacion_global_fachada_4";"radiacion_global_fachada_5";"radiacion_global_fachada_6";"radiacion_global_fachada_7";"radiacion_global_fachada_8";"radiacion_global_fachada_9";"radiacion_global_fachada_10";"radiacion_global_fachada_11";"radiacion_global_fachada_12"
2021-09-23 03:00:00;2021-09-23 02:03:02;-1,12317562657912e-14;25,2166620899999;27,4868272150001;-1,11022302462516e-15;-1,10874272725899e-13;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632344400;1632342600;1632340800;1632339000;1632337200;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;1632340960.21809;1632339160.21809;1632337360.21809;1632335560.21809;1632333760.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;2.99999999999999;2.83333333333332;3.88888888888888;5.44444444444443;7.22222222222221;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;28.29999924;28.29999924;28.3666658416666;28.5166635516666;28.81666597;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;27.0340439483334;27.0302384700001;27.0573336283334;27.0881255483334;27.0821107216667;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 03:30:00;2021-09-23 02:33:02;-1,12317562657912e-14;24,0666675566666;27,5097564050001;-1,11022302462516e-15;1,10999998891257e-05;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632344400;1632342600;1632340800;1632339000;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;1632340960.21809;1632339160.21809;1632337360.21809;1632335560.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;2.99999999999999;2.83333333333332;3.88888888888888;5.44444444444443;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;28.29999924;28.29999924;28.3666658416666;28.5166635516666;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;27.0340439483334;27.0302384700001;27.0573336283334;27.0881255483334;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 04:00:00;2021-09-23 03:03:02;-1,12317562657912e-14;24,266663235;27,5391667683334;-1,11022302462516e-15;-1,10874272725899e-13;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632344400;1632342600;1632340800;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;1632340960.21809;1632339160.21809;1632337360.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;2.99999999999999;2.83333333333332;3.88888888888888;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;28.29999924;28.29999924;28.3666658416666;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;27.0340439483334;27.0302384700001;27.0573336283334;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 04:30:00;2021-09-23 03:33:02;-1,12317562657912e-14;24,5166699083333;27,5206047683334;-1,11022302462516e-15;-1,10874272725899e-13;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632344400;1632342600;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;1632340960.21809;1632339160.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;2.99999999999999;2.83333333333332;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;28.29999924;28.29999924;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;27.0340439483334;27.0302384700001;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 05:00:00;2021-09-23 04:03:02;-1,12317562657912e-14;24,716670035;27,5089085883334;-1,11022302462516e-15;-1,10874272725899e-13;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632344400;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;1632340960.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;2.99999999999999;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;28.29999924;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;27.0340439483334;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 05:30:00;2021-09-23 04:33:02;-1,12317562657912e-14;24,8833309833333;27,5304501866667;-1,11022302462516e-15;-1,10874272725899e-13;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632346200;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;1632342760.21809;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;2.49999999999999;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;28.29999924;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;27.0151341766667;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 06:00:00;2021-09-23 05:03:02;-1,12317562657912e-14;24,79999924;27,6174090716667;-1,11022302462516e-15;-1,10874272725899e-13;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632348000;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;1632344582.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;0.999999999999989;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;28.29999924;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;26.5733391450001;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 06:30:00;2021-09-23 05:33:02;-1,12317562657912e-14;24,9000031166666;27,6496108366667;-1,11022302462516e-15;-1,10874272725899e-13;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632349800;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;1632346382.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;28.3499962516666;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;26.3768339166667;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 07:00:00;2021-09-23 06:03:02;-1,12317562657912e-14;25,28333346;27,6432094600001;-1,11022302462516e-15;13,0834428261666;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632351600;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;1632348182.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;28.300003055;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;26.9243927000001;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13;-1.10874272725899e-13
2021-09-23 07:30:00;2021-09-23 06:33:02;-1,12317562657912e-14;25,6498254133333;27,3843892416667;-1,11022302462516e-15;57,1612345366666;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632353400;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;1632349982.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;28.2333304116666;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;27.4005133316667;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06;-1.10874272725899e-13
2021-09-23 08:00:00;2021-09-23 07:03:02;-1,12317562657912e-14;26,3333365133333;27,6198469783334;0,815714136499999;42,0002638483332;1632375000;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632355200;1632371582.41059;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;1632351782.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;25.6498254133333;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.1666663499999;27.3843892416667;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;27.4196170166667;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;57.1612345366666;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889;2.74999988912573e-06
2021-09-23 08:30:00;2021-09-23 07:33:02;-1,12317562657912e-14;26,9500061666666;27,7256018316667;0,563899647666666;99,9999999999999;1632376800;1632375000;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632357000;1632373382.41059;1632371582.41059;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;1632353582.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;26.3333365133333;25.6498254133333;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;26.266662915;27.6198469783334;27.3843892416667;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;27.3980598466667;0.815714136499999;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;42.0002638483332;57.1612345366666;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13;0.166627804499889
2021-09-23 09:00:00;2021-09-23 08:03:02;0,999999999999989;27,6333312966666;27,7759180066667;0,230344317166666;99,9999999999999;1632378600;1632376800;1632375000;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632358800;1632375182.41059;1632373382.41059;1632371582.41059;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;1632355382.41059;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;26.9500061666666;26.3333365133333;25.6498254133333;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;25.2166620899999;27.7256018316667;27.6198469783334;27.3843892416667;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;27.4868272150001;0.563899647666666;0.815714136499999;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;99.9999999999999;42.0002638483332;57.1612345366666;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05;-1.10874272725899e-13
2021-09-23 09:30:00;2021-09-23 08:33:02;2,66666666666666;28,183344205;27,8451509483334;0,237428773166666;99,9999999999999;1632380400;1632378600;1632376800;1632375000;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632360600;1632376982.41059;1632375182.41059;1632373382.41059;1632371582.41059;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;1632357182.41059;0.999999999999989;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;27.6333312966666;26.9500061666666;26.3333365133333;25.6498254133333;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;24.0666675566666;27.7759180066667;27.7256018316667;27.6198469783334;27.3843892416667;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;27.5097564050001;0.230344317166666;0.563899647666666;0.815714136499999;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;99.9999999999999;99.9999999999999;42.0002638483332;57.1612345366666;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;1.10999998891257e-05
2021-09-23 10:00:00;2021-09-23 09:03:02;3,6111111111111;28,3417580933333;27,7803335183334;0,233283057833332;93,4999027249999;1632382200;1632380400;1632378600;1632376800;1632375000;1632373200;1632371400;1632369600;1632367800;1632366000;1632364200;1632362400;1632378782.41059;1632376982.41059;1632375182.41059;1632373382.41059;1632371582.41059;1632369782.41059;1632367982.41059;1632366182.41059;1632364382.41059;1632362582.41059;1632360782.41059;1632358982.41059;2.66666666666666;0.999999999999989;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;-1.12317562657912e-14;28.183344205;27.6333312966666;26.9500061666666;26.3333365133333;25.6498254133333;25.28333346;24.9000031166666;24.79999924;24.8833309833333;24.716670035;24.5166699083333;24.266663235;27.8451509483334;27.7759180066667;27.7256018316667;27.6198469783334;27.3843892416667;27.6432094600001;27.6496108366667;27.6174090716667;27.5304501866667;27.5089085883334;27.5206047683334;27.5391667683334;0.237428773166666;0.230344317166666;0.563899647666666;0.815714136499999;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;-1.11022302462516e-15;99.9999999999999;99.9999999999999;99.9999999999999;42.0002638483332;57.1612345366666;13.0834428261666;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13;-1.10874272725899e-13
