"marca_tiempo";"voc";"presion sonora";"humedad_relativa_interior";"temperatura_interior";"iluminancia_interior";"pm2.5";"co2_interior";"dispositivos_contectados_wifi";"energia_ventilador_techo";"energia_iluminacion";"energia_enchufes";"energia_agua_refrigerada";"energia_ventilador_ahu";"suministro_aire";"posicion_damper";"setpoint_temperatura";"posicion_valvula_bobina_enfriamiento";"comando_valvula_bobina_enfriamiento";"velocidad_ventilador_ahu";"temperatura_ambiental_offcoil";"setpoint_temperatura_offcoil";"presion_filtro";"humedad_suministro_aire";"presion_suministro_aire";"temperatura_suministro_aire";"presion_barametrica";"temperatura_exterior";"radiacion_solar_global_horizontal";"direccion_viento";"velocidad_viento";"co2_exterior";"humedad_relativa_exterior";"ocupantes_presencia";"ocupantes_conteo"
2021-09-10 15:15:00;108,0666656;62,08000183;77,08799744;26,9703331;111,6433334;4,333333492;523,5;3;0;0;0;0,267220825;0,11328;283,6543579;14,13296318;26;43,88856888;37,93750763;27,63824272;16,9003849;17;49,28644562;94,9031601;119,9640579;18,70254517;1002,900024;28,09835815;386,9179077;148,3934326;3,064219713;479,6791077;86,10492706;1;7
2021-09-10 15:20:00;103,0999985;62,11999893;77,29033661;26,9363327;111,496666;4,466666698;522,6333618;3;0;0;0,20411;0,247205952;0,11133;279,7359619;14,13296318;26;46,55088425;41,22311783;27,93687057;17,05148315;17;50,92481232;94,9031601;119,9640579;18,81572151;1002,898376;28,39999962;557,8139038;221,2049866;2,628864765;480,46521;82,51317596;1;7
2021-09-10 15:25:00;90,57142639;61,40357208;77,16035461;26,99535751;111,5;4,571428776;524;2;0;0;0;0,448322067;0,11328;505,5455627;30,08333397;26;48,68527603;42,79688263;28,80249786;17,05148315;17;53,27807617;94,9031601;117,9686203;18,81572151;1002,799988;28,39504433;761,5390625;174,632431;0,958828628;481,3870544;83,00330353;1;7
2021-09-10 15:30:00;31,86206818;62,33103561;76,65172577;27,15482712;111,5103455;4,689655304;522,8275757;2;0;0,20117;0;0,418859559;0,11133;491,7930298;30,0808754;26;49,37494278;43,32538223;28,9127903;17,05148315;17;50,77646255;94,9031601;119,9656982;18,81572151;1002,799988;29,1967144;431,062439;184,5700073;2,255180836;482,7073975;76,73451233;1;7
2021-09-10 15:35:00;57,29999924;62,04000092;76,5019989;27,20733261;111,4433365;4,400000095;523,0999756;4;0;0;0,20019;0,46513761;0,11328;511,4200745;30,0808754;26;49,37989426;43,32538223;28,80862236;17,05148315;17;53,15439987;94,9031601;119,9656982;18,70693779;1002,700012;28,89668274;350,6517639;180,5406494;1,228010058;483,2774048;80,2082901;1;7
2021-09-10 15:40:00;65,56666565;62,06999969;76,81700134;27,13100052;111,4333344;4,233333111;520,3666382;2;0;0;0;0,490351855;0,11133;505,2241211;28,90914345;26;44,97722626;39,54583359;28,81119156;16,74636269;17;53,77492905;94,9031601;119,9656982;18,5878067;1002,700012;28,99835205;536,6152954;190,1593781;1,620548964;482,8875732;79,41978455;1;7
2021-09-10 15:45:00;63,5;62,08666611;77,04966736;27,0739994;111,4266663;4,800000191;519,4666748;2;0;0;0,19727;0,433021921;0,11328;483,2658691;28,88983345;26;48,71420288;42,34090805;28,81119156;16,891716;17;53,66454315;94,9031601;119,9656982;18,86946106;1002,599976;29,09833908;763,2160034;121,3729706;2,400000095;483,6871948;80,30498505;1;7
2021-09-10 15:50:00;62,5;62,15000153;77,31999969;27,00900078;111,4199982;4,400000095;519,1333618;2;0;0,2002;0,00293;0,542724512;0,11133;490,9270935;28,88983345;26;45,94220734;40,15245438;28,81119156;17,03849411;17;52,29259491;94,9031601;119,9656982;18,63056755;1002,599976;28,79671288;665,2793579;179,3650818;2,205144167;485,6436768;82,21150208;1;7
2021-09-10 15:55:00;120,9000015;62,22999954;77,16366577;27,06299973;11,18000031;4,266666889;520,4666748;9;0;0;0;0,433425902;0,11328;495,8332214;28,88983345;26;47,25199509;41,22747421;28,81119156;17,04099083;17;52,4010582;94,9031601;119,9656982;18,75128365;1002,599976;28,39668274;741,5854492;201,8796082;3,019286394;485,0700989;82,3082962;1;5
2021-09-10 16:00:00;183,1999969;62,13333511;77,60666656;26,94966698;0;4,599999905;520,2666626;2;0;0;0,2041;0,423551363;0,11133;474,5187378;28,88983345;26;48,80870056;43,39480209;28,60024643;17,04099083;17;51,03964996;94,9031601;119,9656982;18,75128365;1002,599976;28,89501572;722,5846558;120,1145706;0,820600748;484,2935791;79,83156586;1;6
2021-09-10 16:05:00;183,1333313;62,28333282;77,80599976;26,89433289;0;4,333333492;516,0999756;5;0;0,19726;0;0,389059742;0,12305;488,8395081;28,88983345;26;48,65736771;42,41739273;28,60024643;16,89206314;17;51,76194382;94,9031601;119,9656982;18,75128365;1002,400024;29,39834976;755,197998;110,5996475;2,256269932;485,0998535;77,38515472;1;5
2021-09-10 16:10:00;173,3666687;62,41999817;77,52966309;26,97533417;0;4,466666698;511,8666687;3;0;0,00293;0;0,423745627;0,12109;489,9595642;28,88983345;26;45,75050354;39,23031998;28,60024643;16,88956451;17;51,02574539;94,9031601;119,9656982;18,64555168;1002,601624;28,5;737,2802734;185,0890503;2,740715504;484,6933594;79,90659332;1;5
2021-09-10 16:15:00;170,5;62,47000122;77,84366608;26,88333321;0;4,666666508;510,4666748;3;0;0;0,20117;0,441117504;0,12305;485,3036499;28,88983345;26;45,74275208;40,19626999;28,60024643;17,04148483;17;50,78385544;94,9031601;119,9656982;18,74677086;1002,599976;29,30332184;751,0332031;197,2212982;3,461450338;487,2823181;76,1166153;1;7
2021-09-10 16:20:00;130,7142792;61,7321434;77,99500275;26,85071373;0;4,785714149;507,2857056;3;0;0;0;0,426146443;0,12304;480,1923828;28,88983345;26;49,35251999;43,62585449;28,60024643;17,19335747;17;53,77819824;94,9031601;119,9656982;18,8516922;1002,599976;29,10000038;689,6386108;188,7870483;2,279987812;488,0421143;78,29667664;1;8
2021-09-10 16:25:00;142;62,53103638;77,86068726;26,88793182;0;4,448276043;504,6896667;2;0;0,20313;0;0,442037332;0,1211;498,4836426;28,88983345;26;47,15610123;41,33649063;28,805233;16,88204956;17;54,97283554;94,9031601;119,9656982;18,70923233;1002,599976;28,20000076;640,3964233;204,6813812;1,424699783;483,9333801;81,8297348;1;8
2021-09-10 16:30:00;140,9333344;62,53333282;78,01166534;26,85333252;0;4,566666603;503,8333435;5;0;0;0,20313;0,426991585;0,12304;492,3962708;29,95480347;26;47,78694153;42,31375504;28,805233;17,03357124;17;53,4155426;94,9031601;119,9656982;18,70923233;1002,599976;28,89668655;573,7786865;126,1628418;2,379881382;486,0497437;79,11490631;1;8
2021-09-10 16:35:00;135,6666718;62,53666687;78,01333618;26,85833359;0;4,800000191;501,2333374;3;0;0;0;0,404380485;0,12305;498,7515564;29,95480347;26;45,95629883;39,28416824;28,805233;16,88474655;17;53,43228912;94,9031601;119,9656982;18,70978928;1002,599976;29,00328255;561,6730347;134,2373657;1,693775773;485,3095398;77,45239258;1;8
2021-09-10 16:40:00;131,3666687;62,54666519;78,06933594;26,84766579;0;4,666666508;497,2000122;4;0;0;0,2041;0,481492058;0,12109;491,2546387;29,95480347;26;46,72089767;41,31244659;28,805233;17,03547287;17;51,2315979;94,9031601;119,9656982;18,72017097;1002,599976;29,09833908;472,1163025;54,58802414;1,31884861;488,0621338;76,98504639;1;8
2021-09-10 16:45:00;129,4666595;62,51666641;78,10333252;26,83433342;0;4,800000191;491,3999939;3;0;0,20117;0,00293;0,43462306;0,12305;499,2553711;29,95480347;26;47,50975418;41,3291626;28,805233;17,03547287;17;52,409729;94,9031601;119,9656982;18,72017097;1002,400024;28,90493965;556,9506226;213,166626;3,381976128;482,1701965;79,27036285;1;7
2021-09-10 16:50:00;124,9666672;62,50333405;78,19433594;26,8220005;0;4,633333206;490,5666809;2;0;0;0;0,479171356;0,12305;500,1925659;29,95480347;26;48,92129898;42,52138901;28,805233;17,03310776;17;54,07688141;94,9031601;119,9656982;18,83760452;1002,400024;28,89999962;436,0890808;137,3674927;1,622518063;486,8858643;78,51877594;1;6
2021-09-10 16:55:00;120,3333359;62,44666672;78,16000366;26,83433342;0;4,533333302;490,9666748;3;0;0;0,20215;0,452755678;0,12109;496,3388062;29,95480347;26;46,48319626;41,02779388;28,805233;17,03351784;17;52,54720688;94,9031601;119,9656982;18,58797073;1002,400024;29,10000038;424,460968;162,2771301;1,756207108;487,2757568;79,77713776;1;7
2021-09-10 17:00:00;115,3000031;62,43000031;78,18333435;26,83399963;0;4,533333302;490,7999878;2;0;0;0;0,469035095;0,12305;506,8160095;29,95480347;26;49,11865997;43,22433472;28,59774399;17,03602791;17;53,5560379;94,9031601;119,9656982;18,82098961;1002,301636;28,89833832;416,4954834;115,5658798;2,502190113;487,658905;82,28671265;1;7
2021-09-10 17:05:00;103,0999985;62,43999863;78,28133392;26,82366753;0;4,466666698;488,7333374;2;0;0,20019;0,20117;0,464218792;0,11523;490,6405029;29,95480347;26;49,13694763;43,22433472;28,59774399;17,03602791;17;50,13139343;94,9031601;119,9656982;18,71610832;1002,299988;28,60164642;305,7125244;150,3748169;0,371375501;483,7102356;83,73907471;1;7
2021-09-10 17:10:00;83,60713959;61,64642715;78,39178467;26,80035782;0;4,571428776;488,3571472;3;0;0;0;0,565468254;0,11719;493,3848572;29,95480347;26;47,00476456;41,13174057;28,59774399;16,88726425;17;53,61293793;94,9031601;119,9656982;18,71432495;1002,301636;28,10330391;279,3964233;211,2406616;4,09109354;483,8805542;83,38843536;1;7
2021-09-10 17:15:00;79,62068939;62,40000153;78,36447906;26,8127594;0;4,827586174;486,0344849;6;0;0;0;0,433909395;0,11524;488,561554;29,95480347;26;46,49116898;40,98912811;28,59774399;17,03627777;17;50,52734375;94,9031601;119,9656982;18,72504234;1002,299988;27,99833488;300,4994812;193,8537903;2,400000095;480,0853577;83,40000153;1;8
2021-09-10 17:20:00;82,09999847;62,39666748;78,5063324;26,79066658;0;4,833333492;482,6333313;2;0;0;0,20312;0,394206836;0,11718;502,8663025;29,95480347;26;48,49810028;42,98732376;28,59774399;17,03627777;17;52,53203964;94,9031601;119,9656982;18,72693634;1002,299988;28,39999962;192,870163;167,0774689;1,805880547;479,2956238;79,63447571;1;6
2021-09-10 17:25:00;81,43333435;62,38999939;78,45666504;26,80500031;0;4,366666794;479,2000122;4;0;0,20215;0;0,482262502;0,11524;486,0695496;29,95480347;26;45,31241608;38,66832733;28,79757881;16,73368454;17;52,73630905;94,9031601;119,9656982;18,62327957;1002,299988;28,35082626;165,4917297;115,0396957;2,323428631;479,4988708;79,84255981;1;6
2021-09-10 17:30:00;82,6333313;62,38666534;78,45466614;26,80866623;0;4,633333206;481,4666748;5;0;0;0,20606;0,339480363;0,11718;365,485321;20,7502861;26;46,98617554;40,89687347;28,38370895;17,04109001;17;52,36684418;94,9031601;119,9656982;18,75086784;1002,299988;28,40164185;211,0984955;167,1459656;2,08673048;477,712738;80,38851166;1;4
2021-09-10 17:35:00;81;62,4066658;78,72000122;26,75733376;0;4,599999905;479,2999878;3;0;0;0;0,334930392;0,11524;377,8457031;21,84142494;26;48,20755386;42,04932022;28,38018227;17,031744;17;50,72372818;94,9031601;119,9656982;18,8591156;1002,099976;28,29999924;177,9668732;174,0346527;1,945798159;476,5068054;79,10662842;1;4
2021-09-10 17:40:00;77,16666412;62,35666656;78,60266876;26,78966713;0;4,433333397;478;3;0;0,2041;0;0,380927728;0,11523;380,1350708;21,85920906;26;44,82763672;38,77783585;28,38018227;16,879879;17;53,3380127;94,9031601;119,9656982;18,6311512;1002,099976;28,10000038;157,0662537;140,5103149;2,437515497;472,9679565;81,59005737;1;3
2021-09-10 17:45:00;72,46666718;62,35333252;78,71700287;26,76399994;0;4,400000095;477,5;5;0;0;0,20215;0,259673162;0,11719;382,69104;21,85920906;26;46,70959473;40,84452438;28,38018227;17,02869034;17;51,30916595;94,9031601;119,9656982;18,7362957;1002,200012;27,89999962;142,0658722;219,1817627;0,98564297;475,8970947;83,68353271;1;3
2021-09-10 17:50:00;69,96666718;62,31000137;78,58233643;26,80200005;0;4,766666889;476,6333313;4;0;0;0;0,356366847;0,11524;379,3165588;21,85920906;26;47,36745453;41,92300034;28,38018227;17,02638435;17;51,11911774;94,9031601;119,9656982;18,84046936;1002,099976;28,10000038;130,0162811;49,72649002;0,555953324;474,8908691;82,99349213;1;4
2021-09-10 17:55:00;70,23332977;62,38000107;78,7460022;26,75466728;0;4,433333397;475,0333252;2;0;0,19825;0;0,466753814;0,11718;503,8592834;29,85422707;26;47,69099045;41,92300034;28,38018227;17,02638435;17;52,53780365;94,9031601;119,9656982;18,73540878;1002,198364;28;125,0164185;140,1660004;1,313793182;473,7242432;82,38850403;1;3
2021-09-10 18:00:00;58,2857132;61,59285736;78,64499664;26,78107071;0;4,821428776;474,3214417;6;0;0,00293;0,20214;0,489291235;0,11524;508,4805298;29,24868965;26;46,57498932;40,86140442;28,66114998;17,02638435;17;52,84257507;94,9031601;119,9656982;18,73365402;1002,29834;28,00165367;108,0330658;121,4127808;1,725455999;474,4844666;81,89173126;1;4
2021-09-10 18:05:00;50,96666718;62,34999847;78,60766602;26,79833412;0;4,599999905;470,1333313;1;0;0;0;0,468257918;0,07031;499,8959656;29,24868965;26;43,80288315;37,76700211;28,66114998;16,87586021;17;50,28382111;94,9031601;119,9656982;18,62695503;1002,299988;27,79999924;100,0333023;192,3304901;2,084526062;474,6943665;82,90000153;1;4
2021-09-10 18:10:00;54,75862122;62,35861969;78,74069214;26,75448227;0;4,586206913;465,8275757;3;0;0,20019;0;0,259612904;0,07031;336,4926453;17,44217491;26;44,93185806;38,9425354;28,24563026;17,01865768;17;49,24969864;94,9031601;119,9656982;18,7628994;1002,299988;27,89999962;90,01626587;125,1690979;1,075528622;474,6547241;80,95528412;1;4
2021-09-10 18:15:00;57,79999924;62,35666656;78,65799713;26,78133392;0;4,900000095;463,6333313;3;0;0,00293;0,20313;0,407361219;0,07031;348,3106995;19,04862213;26;39,759552;33,02048874;26,62811089;16,71393776;17;40,341465;94,9031601;126,5509415;18,62481499;1002,299988;27,80163765;80,03277588;120;2,082957029;471,7119141;77,61638641;1;3
2021-09-10 18:20:00;59,96666718;62,2733345;78,59566498;26,79766655;0;4,966666698;466,3999939;3;0;0;0;0,406064934;0,07032;357,9552612;20,17383766;26;37,87825394;31,9471817;25,77594566;17,01439857;17;39,22216797;94,9031601;120,5705338;18,62123489;1002,299988;27,89999962;70,0163269;141,3428497;2,099061489;472,9083862;79,40000153;1;3
2021-09-10 18:25:00;57,86666489;62,31666565;78,64600372;26,7796669;0;5,033333302;465,7333374;2;0;0;0;0,331986508;0,07031;361,7604675;20,17383766;26;41,55878067;35,26018143;25,59043694;17,16567993;17;39,35777283;94,9031601;120,5705338;18,88794899;1002,299988;27,79999924;60,04940033;129,3731995;1,257410049;472,5083923;81,48847198;1;3
2021-09-10 18:30:00;56,46666718;62,25333405;78,52300262;26,81500053;0;4,800000191;463,1666565;4;0;0,2002;0,20312;0,40606553;0,07031;357,1381531;20,17383766;26;41,56384659;35,2690239;25,59043694;17,01632881;17;39,80670547;94,9031601;122,622963;18,88794899;1002,099976;27,6016655;55,01665115;135,8885651;2,719250917;471,9121704;82,79334259;1;5
2021-09-10 18:35:00;53,70000076;62,29666519;78,67566681;26,77300072;0;4,800000191;460,6333313;2;0;0;0;0,186420055;0,07031;359,6082458;20,17383766;26;7,82575655;0;25,59043694;20,73232841;17;38,86639786;94,9031601;120,6624527;19,27310562;1002,099976;27,60000038;45,0495491;173,6694794;1,019069672;471,8822937;82,90330505;1;5
2021-09-10 18:40:00;53,66666794;62,29666519;78,71266937;26,76133347;0;4,766666889;460,3333435;2;0;0;0;0;0,07032;367,1575317;20,17383766;26;7,82575655;0;25,59043694;23,09269714;17;38,37678909;94,9031601;120,6295242;23,69763756;1002,198364;27,5;34,03275299;198,6360016;2,120962381;471,6856079;84,00491333;1;3
2021-09-10 18:45:00;52,73333359;62,30666733;78,71233368;26,75966644;0;4,966666698;456,9333191;3;0;0;0,19922;0;0,07031;72,36243439;100;26;7,82575655;0;0;23,24528885;17;0;94,9031601;0;24,04560852;1002,200012;27,39999962;25,02016449;133,1159515;2,02011919;470,8925781;84,29899597;1;3
2021-09-10 18:50:00;52,96666718;62,25999832;78,5573349;26,80699921;0;5;455,2000122;1;0;0,20019;0,00293;0;0,07031;72,25745392;100;26;7,82575655;0;0;22,94398689;17;0;94,9031601;0;23,93046188;1002,39679;27,30162621;17,03255081;117,782814;3,273489714;470,7025452;85,1967392;1;3
2021-09-10 18:55:00;27,6428566;61,49642944;78,61571503;26,79249954;0;4,964285851;453,4642944;3;0;0;0;0;0,07031;83,21643829;100;26;7,82575655;0;0;22,9414711;17;0;94,9031601;0;23,70695305;1002,299988;27,29999924;10,03313255;140,8864441;1,155782938;469,4965515;85,59999847;1;3
2021-09-10 19:00:00;35,03448105;62,29999924;78,69137573;26,77137947;0;4,655172348;453,379303;3;0;0;0;0;0,07032;76,04634094;100;26;7,82575655;0;0;22,79274178;17;0;94,9031601;0;23,59061623;1002,299988;27,29999924;5;128,1722565;1,511789083;468,3101807;85,99674988;1;3
2021-09-10 19:05:00;37,79999924;62,36333466;78,8116684;26,73900032;0;4,833333492;452,1666565;6;0,1967774;0,20313;0,2002;0;0,02539;72,48249054;100;26;7,82575655;0;0;22,79274178;17;0;94,9031601;0;23,59061623;1002,299988;27,29999924;1,016403913;132,3007813;1,01540041;468,1134338;86,5;1;3
2021-09-10 19:10:00;41,63333511;62,31999969;78,76667023;26,75799942;0;4,933333397;448,7666626;2;0,0032348;0;0;0;0,02539;76,28944397;100;26;7,82575655;0;0;22,79274178;17;0;94,9031601;0;23,59061623;1002,400024;27,29999924;0;160,5363922;1,305702925;468,3035889;86,80000305;1;3
2021-09-10 19:15:00;43,96666718;62,26333237;78,73500061;26,76633263;0;5;447,8333435;3;0;0;0;0;0,02539;76,04709625;100;26;7,82575655;0;0;22,94150543;17;0;94,9031601;0;23,69015694;1002,400024;27,29999924;0;184,3644562;0,692820907;468,8934937;87,40328979;1;3
2021-09-10 19:20:00;42,73333359;62,21666718;78,63766479;26,79800034;0;4,966666698;447,5;2;0;0;0;0;0,02539;68,4045639;100;26;7,82575655;0;0;22,94150543;17;0;94,9031601;0;23,79092216;1002,400024;27,29999924;0;107,8653107;2,518121958;468,2969666;86,60163116;1;3
2021-09-10 19:25:00;42,23333359;62,24333191;78,72399902;26,77466583;0;4,733333111;446,5;4;0;0,20019;0,20019;0;0,02539;59,62421799;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,79092216;1002,400024;27,29999924;0;126,1178436;2,242710114;469,0735779;85,60493469;1;2
2021-09-10 19:30:00;44,09999847;62,21666718;78,69633484;26,7859993;0;4,666666508;446,7999878;5;0;0;0;0;0,02539;71,88460541;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,89487648;1002,599976;27,29999924;0;111,867012;1,64162147;468,7033691;82,21296692;1;3
2021-09-10 19:35:00;45,70000076;62,28333282;78,77433014;26,76633263;0;4,933333397;446,1000061;4;0;0;0;0;0,02539;72,29667664;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,89487648;1002,599976;27,39833832;0;131,374176;1,459471345;470,466156;80,70332336;1;3
2021-09-10 19:40:00;46,86666489;62,28333282;78,75866699;26,77499962;0;4,900000095;444,4666748;4;0;0;0,20313;0;0,02539;42,99422836;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,599976;27,39999962;0;129,4545898;1,955396771;469,6732483;80,80000305;1;3
2021-09-10 19:45:00;29,25;61,57143021;78,90249634;26,73107147;0;4,964285851;443,5357056;1;0;0,20117;0;0;0,02539;59,48074722;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,700012;27,39999962;0;125,6141129;1,708709598;469,480072;81,79507446;1;3
2021-09-10 19:50:00;27,29999924;62,36333466;78,83599854;26,75966644;0;5,166666508;444,7666626;4;0;0;0;0;0,02539;56,55666351;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,89679;27,39999962;0;165,1995239;1,477730036;468,9000854;82;1;3
2021-09-10 19:55:00;31;62,30689621;78,69309998;26,79724121;0;5,068965435;443,9310303;2;0;0;0,19726;0;0,02539;59,31006622;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,799988;27,39999962;0;173,7342682;1,047358751;469,2966003;81,80000305;1;2
2021-09-10 20:00:00;32,70000076;62,36666489;78,89266968;26,74533272;0;4,900000095;441,1333313;2;0;0;0,00293;0;0,02539;42,89395523;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,799988;27,39999962;0;108,3656311;1,616070509;468,7165222;81,80000305;1;3
2021-09-10 20:05:00;37,13333511;62,34666824;78,76566315;26,79299927;0;4,800000191;439,6666565;2;0;0,2002;0;0;0,01758;42,7762146;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,799988;27,39999962;0;135,3667603;1,329637527;469,2932739;82,69335175;1;3
2021-09-10 20:10:00;40,13333511;62,36333466;78,78033447;26,78899956;0;4,866666794;439,1333313;3;0;0;0;0;0,01563;42,77762222;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,601563;27,39999962;0;125,4662094;2,144844532;468,3067627;83;1;2
2021-09-10 20:15:00;43,40000153;62,33333206;78,84266663;26,77733421;0;4,966666698;434,7999878;3;0;0;0,2002;0;0,01758;42,77656937;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,700012;27,39999962;0;138,1381073;1,91343379;469,4700317;84,09999847;1;2
2021-09-10 20:20:00;43,96666718;62,34666824;78,82499695;26,79333305;0;4,866666794;433,9333191;1;0,2009888;0,20215;0;0;0,01757;35,68993378;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,700012;27,39999962;0;143,9951324;1,257567644;468,8967896;83,79837799;1;2
2021-09-10 20:25:00;42,63333511;62,38666534;79,02400208;26,74033356;0;4,599999905;433,7999878;1;0;0;0;0;0,01563;35,68993378;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,799988;27,39999962;0;141,7761993;1,237852335;467,3106995;83,50495911;1;2
2021-09-10 20:30:00;44,66666794;62,38333511;78,95300293;26,76466751;0;4,833333492;432,2999878;1;0;0;0,20312;0;0,01758;35,68993378;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,799988;27,49837494;0;116,3304977;1,515451312;468,2903442;81,70487213;1;3
2021-09-10 20:35:00;35,07143021;61,61428452;79,12714386;26,72535706;0;4,642857075;430,25;3;0;0;0;0;0,01758;35,80791092;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,900024;27,5;0;114,8633728;0,979823291;469,2932739;82,49333954;1;3
2021-09-10 20:40:00;22,86666679;62,37666702;79,16533661;26,72699928;0;4,833333492;432,6333313;3;0;0,20312;0;0;0,01562;35,541996;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1002,900024;27,5;0;104,3581161;1,08804667;469,0933228;83,5;1;3
2021-09-10 20:45:00;26,62068939;62,46551895;79,12654877;26,75137901;0;5;436,2069092;4;0;0;0;0;0,01758;35,80628967;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1003,099976;27,39999962;0;86,95977783;1,243284106;468,8869324;82,30328369;1;3
2021-09-10 20:50:00;28,5;62,38999939;79,15533447;26,74866676;0;4,766666889;435,2999878;1;0;0;0,2041;0;0,01758;35,80731964;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;23,99742508;1003,200012;27,39999962;0;110,4158707;0,492444187;467,9137268;82,59674072;1;3
2021-09-10 20:55:00;31,23333359;62,38666534;79,28333282;26,7203331;0;4,733333111;436,2000122;3;0;0,19825;0;0;0,01562;48,94844055;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;24,10148239;1003,400024;27,39835358;0;132,5630035;1,235763192;468,5002441;80,7016449;1;2
2021-09-10 21:00:00;33,13333511;62,33666611;79,24433136;26,74200058;0;4,733333111;432,5666809;2;0;0,00293;0;0;0,01758;42,99463654;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;24,10148239;1003,400024;27,39999962;0;107,055603;1,109018445;468,6835022;80,79837036;1;2
2021-09-10 21:05:00;37,33333206;62,3133316;79,18966675;26,75799942;0;4,800000191;429,2000122;3;0;0;0,20215;0;0,01758;26,7491703;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;24,10148239;1003,400024;27,39999962;0;115,5498505;2,119440317;468,7033691;82;1;3
2021-09-10 21:10:00;36,76666641;62,33000183;79,43566895;26,6906662;0;4,833333492;430,8666687;2;0;0;0;0;0,01758;42,77609634;100;26;7,82575655;0;0;23,0900116;17;0;94,9031601;0;24,10148239;1003,599976;27,39999962;0;126,4417191;2,61997962;468,4903259;82,09672546;1;3
2021-09-10 21:15:00;40,16666794;62,29666519;79,29133606;26,74233246;0;4,966666698;430,2000122;3;0;0,20117;0;0;0,01562;35,68993378;100;26;7,82575655;0;0;23,39056587;17;0;94,9031601;0;24,2017231;1003,700012;27,39999962;0;130,6260986;1,434024811;469,8604126;81,7983551;1;2
2021-09-10 21:20:00;41,03333282;62,29333496;79,32133484;26,73966599;0;4,699999809;428,2000122;2;0;0,00293;0,2002;0;0,01758;35,68993378;100;26;7,82575655;0;0;23,39056587;17;0;94,9031601;0;24,2017231;1003,900024;27,39999962;0;148,1046753;2,027737856;468,2936401;82,5;1;2
2021-09-10 21:25:00;37,6896553;61,59310532;79,40000153;26,72896576;0;4,896551609;427,4827576;2;0;0;0,00293;0;0,01758;26,60167694;100;26;7,82575655;0;0;23,39056587;17;0;94,9031601;0;24,32135963;1003,900024;27,39999962;0;107,8371735;1,50999999;468,2936401;83;1;2
2021-09-10 21:30:00;20,3103447;62,11034393;79,41586304;26,73344803;0;4,793103218;422,8965454;1;0;0;0;0;0,01758;26,74875641;100;26;7,82575655;0;0;23,39056587;17;0;94,9031601;0;24,43070221;1003,900024;27,39999962;0;151,3080292;1,248577237;467,7005005;82,40485382;1;2
2021-09-10 21:35:00;22,06666756;62,24333191;79,40533447;26,74166679;0;4,866666794;422,9333191;3;0,2000122;0,20215;0;0;0,01562;26,36182022;100;26;7,82575655;0;0;23,39056587;17;0;94,9031601;0;24,43070221;1003,900024;27,39999962;0;118,9736176;2,121989727;469,2670288;80,70331573;1;2
2021-09-10 21:40:00;25,20689583;62,22068787;79,50517273;26,71586227;0;4,551723957;422,9655151;1;0;0;0,20019;0;0,01758;35,54259109;100;26;7,82575655;0;0;23,2405777;17;0;94,9031601;0;24,43070221;1003,900024;27,5;0;115,4341125;1,396433234;468,5002441;84,28865814;1;2
2021-09-10 21:45:00;28,60000038;62,21666718;79,59733582;26,71266747;0;4,866666794;425,9666748;2;0;0;0;0;0,01758;26,36133957;100;26;7,82575655;0;0;23,2405777;17;0;94,9031601;0;24,43070221;1004,099976;27,39999962;0;102,5681229;0,682160139;468,6737366;85,99667358;1;2
2021-09-10 21:50:00;31,06666756;62,21666718;79,56833649;26,72900009;0;4,866666794;425,9333191;2;0;0;0;0;0,01757;26,60167694;100;26;7,82575655;0;0;23,2405777;17;0;94,9031601;0;24,43070221;1004,099976;27,29999924;0;92,29321289;1,06563127;468,2903442;86,19999695;1;2
2021-09-10 21:55:00;34,56666565;62,20666504;79,54799652;26,73833275;0;4,666666508;423,7666626;4;0;0,20019;0,19922;0;0,01563;26,74991608;100;26;7,82575655;0;0;23,2405777;17;0;94,9031601;0;24,43070221;1004,200012;27,29999924;0;90,73632813;0,660000026;468,2936401;86,5;1;2
